region,LBMB011,LBMB043,LBMB198,LBMB200,LBMB203,LBMB204,LBMB205,LBMB206,LBMB207,LBMB208,LBMB210,LBMB211,LBMB212,LBMB213,LBMB216,LBMB217,LBMB218,LBMB219,LBMB220,LBMB221,LBMB222,LBMB223,LBMB224,LBMB225,LBMB226,LBMB227,LBMB228,LBMB229,LBMB230,LBMB231,LBMB232,LBMB233,LBMB234,LBMB235,LBMB236,LBMB237,LBMB238,LBMB239,LBMB240,LBMB241,LBMB242,LBMB243,LBMB244,LBMB245,LBMB246,LBMB247,LBMB248,LBMB249,MB001A,MB004A,MB005A,MB007A,MB008A,MB009A,MB011A,MB012A,MB015A,MB016A,MB017A,MB018A,MB020A,MB021A,MB022A,MB023A,MB025A,MB028A,MB029A,MB030A,MB031A,MB032A,MB037A,MB039A,MB042A,MB045A,MB053A,LBHC018,CRCC83,CRCC86,CRCC90,LBHC029,LBHC030,LBHC033,LBHC022,LBHC046,LBHC050,LBHC051,LBHC052,LBHC055,LBHC056,LBHC044,LBHC054,LBHC060,LBHC062,LBHC064,LBHC065,LBHC066,LBHC068,LBHC071,LBHC073,CRCC100,CRCC101,CRCC107,CRCC11,CRCC4,CRCC5,CRCC7,CRCC8,CRCC9,CRCC97,CRCC108,CRCC109,CRCC110,CRCC111,LBGS006,LBGS009,LBGS013,LBGS015,LBGS016,LBGS017,LBGS019,LBGS021,LBGS027,LBGS033,LBGS036,LBGS042,LBGS065,LBGS066,LBGS067,LBGS089,LBGS092,LBGS096,LBGS098,LBGS099,LBGS106,LBGS109,CRCC12,LBGS111
225,1.2738853503184713,2.2471910112359543,11.392405063291136,0.8928571428571426,14.093959731543633,5.128205128205129,3.4351145038167914,2.887139107611548,5.102040816326529,1.79640718562874,37.68115942028985,20.0,4.479999999999996,7.661290322580647,3.5714285714285725,0.0,7.3684210526315805,6.8010075566750645,1.6587677725118477,4.676258992805757,0.0,2.0689655172413786,0.0,3.6649214659685865,2.5906735751295358,5.847953216374269,3.557312252964425,10.397553516819569,3.74331550802139,3.3950617283950617,6.703910614525141,13.461538461538469,6.837606837606841,9.859154929577466,6.024096385542166,3.8781163434903054,2.0000000000000013,7.132018209408195,9.226190476190474,7.594936708860765,5.925925925925922,5.076142131979696,3.3653846153846136,14.948453608247425,0.3831417624521075,2.5,1.6666666666666667,3.934426229508193,4.16666666666667,3.2967032967032948,0.0,4.166666666666667,17.099567099567096,10.33925686591276,0.0,5.381165919282512,6.726457399103144,1.851851851851852,10.648148148148152,0.6493506493506491,22.3529411764706,1.7857142857142865,4.989384288747348,0.0,4.280155642023345,8.4070796460177,4.237288135593221,4.5454545454545485,4.56081081081081,5.813953488372091,8.714596949891062,8.823529411764708,9.500000000000002,8.974358974358971,2.7237354085603123,3.257328990228012,2.380952380952381,1.6129032258064548,6.5573770491803325,5.791505791505785,11.842105263157896,25.36231884057971,1.2987012987012982,0.9661835748792268,0.704225352112676,0.6666666666666665,7.6923076923076925,3.076923076923083,2.702702702702702,5.263157894736845,5.32544378698225,2.51798561151079,13.857677902621727,2.538071065989848,4.932735426008966,6.775067750677504,2.702702702702702,1.2244897959183676,7.042253521126758,5.882352941176475,3.164556962025316,0.4405286343612334,1.1661807580174928,5.384615384615389,2.8248587570621453,5.483028720626633,9.756097560975606,1.0638297872340414,5.369127516778522,13.432835820895525,5.882352941176472,3.664921465968588,1.2578616352201255,4.972375690607733,1.840490797546012,5.513307984790874,1.7421602787456445,4.901960784313722,4.150943396226413,5.813953488372091,2.8169014084507022,2.4590163934426226,4.145077720207255,2.0050125313283185,6.510416666666667,13.73626373626374,5.2830188679245325,4.232804232804233,5.95744680851064,19.8473282442748,13.065326633165824,7.60869565217391,12.396694214876034,7.002801120448182,3.296703296703296,4.494382022471911,4.188481675392668
226,6.849315068493149,3.5294117647058814,15.3061224489796,2.32558139534884,8.940397350993374,6.557377049180328,8.13953488372094,6.485671191553543,3.5353535353535337,0.0,0.0,0.0,0.0,6.74846625766871,5.921052631578945,0.0,4.729729729729727,1.6597510373443976,8.985507246376809,2.564102564102562,18.66666666666668,10.000000000000004,6.976744186046512,0.9174311926605504,5.841924398625438,9.876543209876536,3.4782608695652173,24.66487935656837,0.0,4.132231404958679,10.769230769230775,2.631578947368421,11.079545454545451,0.0,14.285714285714286,10.169491525423732,1.075268817204301,4.519774011299433,4.830917874396134,11.555555555555554,7.103825136612021,2.723735408560312,0.0,4.017857142857143,6.735751295336787,4.411764705882353,5.714285714285712,6.5375302663438255,2.6315789473684186,8.571428571428571,0.0,0.0,5.936073059360726,5.357142857142859,0.0,2.0080321285140577,18.01242236024847,0.0,7.142857142857145,36.11111111111112,8.333333333333334,5.251641137855576,4.016913319238902,0.0,10.561056105610556,1.777777777777777,0.0,10.3448275862069,7.017543859649125,0.0,2.307692307692306,3.6764705882353,5.0925925925925934,12.578616352201252,0.0,13.311688311688318,3.4482758620689653,0.0,50.0,2.7659574468085077,10.526315789473706,11.39240506329114,0.0,1.4285714285714286,6.0344827586206895,6.0836501901140725,10.112359550561797,1.11731843575419,19.14893617021276,0.0,5.913978494623653,4.792332268370606,4.705882352941177,16.66666666666665,3.921568627450981,14.0625,13.807531380753142,1.1976047904191616,0.0,3.9292730844793695,17.85714285714286,4.635761589403974,5.1136363636363695,3.5897435897435885,4.318936877076411,18.75,4.037267080745343,0.0,12.244897959183673,13.937282229965165,1.4705882352941149,3.039513677811549,3.056768558951965,1.8587360594795532,1.2345679012345665,6.496062992125987,5.839416058394159,1.075268817204301,5.348837209302324,1.5151515151515167,0.3105590062111801,7.191780821917812,10.843373493975903,3.989361702127659,3.1496062992125995,4.000000000000002,2.5641025641025625,2.739726027397261,1.587301587301588,6.122448979591835,4.438642297650129,4.166666666666668,0.0,4.406364749082006,8.933717579250724,2.1367521367521354,0.9950248756218912
227,4.416403785488959,9.14285714285714,7.486631016042779,1.7910447761194013,59.72222222222222,0.0,6.976744186046512,5.385556915544678,6.813417190775676,1.9704433497536928,3.1802120141342765,3.592814371257485,3.648648648648646,5.454545454545457,4.275534441805229,0.0,6.465517241379304,3.738317757009348,4.440789473684211,2.362204724409444,3.9260969976905353,5.454545454545453,10.38961038961039,10.689655172413794,3.9999999999999982,5.217391304347826,12.3134328358209,9.473684210526317,8.783783783783786,9.03361344537815,19.64912280701755,10.76923076923077,3.3057851239669462,2.242152466367713,12.658227848101273,5.138339920948618,1.3888888888888895,5.874499332443258,8.333333333333336,4.745762711864408,5.164319248826295,6.320541760722346,3.821656050955414,7.710843373493976,5.128205128205132,3.5353535353535364,13.483146067415731,9.029345372460496,2.356020942408376,5.182926829268292,23.376623376623375,2.5641025641025643,5.4136874361593454,8.928571428571429,0.0,8.333333333333336,3.96039603960396,7.984790874524719,6.352459016393444,4.580152671755728,4.424778761061949,3.0959752321981413,12.945166760881849,6.106870229007633,9.339975093399753,2.0642201834862384,8.900523560209423,8.166409861325114,9.46745562130178,9.375000000000004,8.839779005524864,4.945054945054942,2.316602316602316,4.721030042918456,0.8230452674897111,3.679653679653679,5.825242718446604,15.81632653061225,3.0000000000000013,4.542504866969497,7.182320441988953,15.639810426540285,2.2727272727272743,7.868852459016397,1.063829787234042,8.579881656804732,3.3333333333333366,5.454545454545459,0.8333333333333334,2.906976744186045,9.615384615384617,6.179775280898874,8.743169398907112,7.246376811594203,5.416666666666666,4.04858299595142,4.119850187265918,9.045226130653266,3.738317757009343,4.431818181818183,12.585034013605446,1.3071895424836606,4.842105263157895,1.8518518518518523,5.838041431261772,7.003891050583659,2.064220183486237,3.783783783783785,8.429118773946362,10.69042316258351,3.94736842105263,5.284552845528459,0.0,0.434782608695652,2.216748768472907,7.507507507507515,9.669811320754716,11.111111111111107,5.891980360065468,4.634146341463417,1.581027667984189,2.6515151515151527,3.5031847133757967,6.153846153846154,3.703703703703705,3.0651340996168583,2.941176470588234,6.291390728476825,3.9062499999999982,6.147540983606555,5.757575757575756,5.158730158730161,4.988662131519275,2.393617021276597,3.5714285714285707,6.355140186915882,1.5151515151515151
228,0.0,4.777070063694263,2.5,4.65116279069768,37.99126637554586,7.6923076923076925,3.305785123966945,8.595387840670861,6.473829201101932,13.013698630136982,5.298013245033111,9.302325581395351,7.964601769911506,4.21686746987952,3.4246575342465757,9.302325581395346,27.607361963190183,3.6101083032490986,4.591836734693879,9.497206703910615,8.285714285714281,0.0,13.432835820895525,2.3255813953488373,3.030303030303028,8.641975308641975,13.380281690140857,9.16334661354581,2.3584905660377338,5.426356589147287,6.250000000000003,4.812834224598928,8.98203592814371,28.57142857142859,3.090507726269311,7.238605898123323,2.209944751381212,9.959349593495942,4.060913705583751,3.921568627450979,6.586826347305392,8.562691131498473,7.936507936507939,10.112359550561798,6.086956521739133,0.0,11.25827814569536,3.802281368821292,6.707317073170734,12.85714285714286,21.951219512195117,11.111111111111116,7.456140350877196,19.834710743801654,0.0,14.009661835748796,7.801418439716312,5.12820512820513,1.904761904761904,2.92682926829268,8.07174887892377,14.3979057591623,19.63470319634704,8.379888268156419,8.86766712141883,4.324324324324325,0.0,9.811320754716975,4.166666666666668,2.8169014084507014,12.017167381974254,0.0,6.574394463667816,7.142857142857148,5.755395683453239,5.288461538461539,4.201680672268909,0.0,0.0,7.049180327868849,6.896551724137931,0.0,10.416666666666666,3.589743589743592,3.289473684210526,9.195402298850578,6.315789473684208,15.789473684210526,4.964539007092198,13.559322033898312,5.759162303664928,2.405498281786945,19.75308641975309,6.802721088435374,6.787330316742082,6.779661016949158,5.818181818181814,8.333333333333337,5.454545454545454,1.5355086372360842,12.499999999999996,11.45833333333334,5.164319248826296,19.7452229299363,4.918032786885246,9.20398009950248,12.598425196850394,5.785123966942149,4.838709677419355,3.5398230088495604,2.5,4.012345679012349,3.79746835443038,10.077519379844963,3.680981595092026,6.422018348623856,13.67521367521367,7.017543859649126,5.797101449275364,4.477611940298509,1.5151515151515151,6.299212598425193,3.571428571428573,1.5384615384615383,8.256880733944957,3.3613445378151225,4.72727272727273,6.569343065693433,4.098360655737703,6.956521739130436,8.275862068965523,8.653846153846159,3.404255319148933,4.050632911392409,1.913875598086126,2.9411764705882395,13.924050632911404
229,0.0,2.413793103448276,17.142857142857142,2.97619047619048,26.0,0.0,3.5714285714285765,3.926096997690534,10.022779043280178,5.468750000000002,15.4639175257732,3.333333333333333,2.22222222222222,1.7857142857142894,3.9735099337748334,0.0,34.14634146341465,2.8368794326241136,8.426966292134832,1.935483870967745,0.0,1.3698630136986314,0.0,1.5873015873015872,3.4013605442176864,4.794520547945209,10.126582278481006,9.46745562130177,1.6528925619834725,5.050505050505049,1.970443349753698,6.024096385542167,4.676258992805759,0.0,4.985337243401763,4.273504273504268,5.405405405405403,3.86100386100386,5.789473684210527,4.516129032258064,1.9736842105263144,4.201680672268908,5.660377358490566,6.03015075376885,10.150375939849622,3.061224489795918,3.636363636363635,0.0,0.0,4.2253521126760525,0.0,0.0,11.758793969849243,2.500000000000002,0.0,0.0,3.2467532467532503,0.0,3.869047619047613,6.179775280898878,0.9554140127388538,8.503401360544208,10.03201707577374,0.0,7.746478873239428,0.0,0.0,0.5181347150259065,1.4577259475218636,0.0,0.7575757575757582,0.0,4.278074866310159,3.529411764705881,6.201550387596905,0.4385964912280696,0.0,0.0,0.0,2.9827315541601265,2.72727272727273,0.0,1.3333333333333333,0.0,3.125,0.0,0.0,0.0,0.0,3.8461538461538463,2.7027027027027,13.389121338912132,0.0,3.960396039603962,1.3100436681222711,1.1428571428571428,3.2520325203252045,3.4188034188034164,0.0,9.61538461538461,1.6597510373443976,13.445378151260517,0.9090909090909088,0.0,6.578947368421051,16.291161178509533,7.27272727272728,0.0,1.6666666666666643,3.5714285714285703,2.030456852791876,0.0,4.6875,5.128205128205129,5.714285714285714,6.730769230769234,10.447761194029844,0.0,0.0,0.5952380952380952,8.593749999999996,2.8571428571428594,0.0,0.9803921568627456,3.623188405797104,6.802721088435374,6.111111111111113,19.11764705882352,4.285714285714282,0.8333333333333336,8.433734939759033,3.686635944700456,0.0,0.4464285714285717,3.0456852791878184,4.381443298969073,3.63636363636364
230,58.33333333333335,95.0,85.7142857142857,72.22222222222224,85.7142857142857,50.0,69.23076923076925,90.47619047619044,75.6756756756757,100.0,85.0,100.0,84.2105263157895,70.0,80.0,0.0,100.0,77.41935483870964,60.0,75.0,87.5,75.0,100.0,100.0,90.47619047619052,100.0,100.0,88.23529411764703,100.0,76.19047619047619,83.33333333333336,71.4285714285714,84.84848484848484,62.5,100.0,100.0,100.0,75.0,68.75,85.71428571428571,100.0,68.75,100.0,70.0,63.33333333333336,100.0,85.71428571428571,72.7272727272727,100.0,100.0,58.33333333333335,66.66666666666667,75.0,56.66666666666664,100.0,82.14285714285714,70.83333333333336,0.0,88.23529411764703,71.42857142857143,75.0,90.0,74.6478873239437,100.0,90.90909090909088,84.61538461538466,100.0,75.0,54.54545454545457,100.0,85.18518518518515,0.0,90.0,100.0,66.66666666666667,58.33333333333335,75.0,100.0,100.0,89.8305084745763,100.0,75.0,100.0,87.5,71.4285714285714,80.0,80.00000000000003,83.33333333333336,16.66666666666665,42.85714285714285,59.99999999999998,81.8181818181818,80.0,62.5,75.0,95.83333333333336,85.7142857142857,50.0,66.66666666666667,83.87096774193549,100.0,100.0,83.33333333333333,50.0,88.0,88.6792452830189,90.0,100.0,90.47619047619048,76.92307692307689,93.75,100.0,75.0,100.0,84.61538461538458,94.11764705882354,82.3529411764706,83.33333333333336,80.0,85.7142857142857,77.27272727272725,57.142857142857146,78.57142857142854,100.0,83.33333333333336,83.33333333333336,90.90909090909088,0.0,80.0,70.0,62.50000000000002,90.0,66.6666666666667,83.33333333333333,100.0,93.93939393939392,100.0
231,100.0,100.0,100.0,93.33333333333331,100.0,100.0,94.44444444444444,91.11111111111111,96.82539682539684,100.0,100.0,100.0,100.0,80.0,100.0,97.36842105263156,98.76543209876544,96.4285714285714,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,77.77777777777777,100.0,95.45454545454544,100.0,100.0,100.0,100.0,100.0,100.0,96.42857142857146,100.0,97.82608695652172,93.33333333333331,95.34883720930232,100.0,98.07692307692304,100.0,100.0,100.0,100.0,100.0,96.0,100.0,94.3396226415094,100.0,100.0,100.0,98.70129870129868,0.0,100.0,88.57142857142856,100.0,98.07692307692308,87.5,96.1538461538462,97.82608695652172,87.14285714285711,100.0,98.98989898989896,95.0,100.0,100.0,87.49999999999997,100.0,95.83333333333331,95.83333333333331,100.0,95.23809523809524,100.0,100.0,100.0,100.0,100.0,99.1735537190083,100.0,100.0,100.0,100.0,100.0,100.0,100.0,87.50000000000003,100.0,80.0,100.0,92.30769230769228,100.0,100.0,97.05882352941175,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,89.99999999999997,100.0,97.43589743589745,100.0,100.0,100.0,100.0,91.66666666666669,91.66666666666669,75.0,0.0,88.88888888888886,96.0,100.0,93.5483870967742,96.77419354838707,97.29729729729726,91.66666666666669,100.0,83.33333333333333,100.0,87.49999999999997,100.0,95.23809523809524,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
232,7.361963190184056,17.503586800573892,2.487562189054725,0.3021148036253776,32.4561403508772,0.0,9.047619047619047,7.840440165061896,7.630227439471751,6.751054852320675,5.396825396825397,0.0,8.579465541490867,4.444444444444447,1.1560693641618505,3.587443946188341,16.263736263736273,9.371428571428572,2.411873840445267,0.0,0.3389830508474576,0.0,0.0,4.285714285714286,13.57340720221608,0.0,11.83431952662722,75.5114693118413,0.0,2.8571428571428554,6.249999999999996,16.75824175824176,13.000000000000004,1.3333333333333333,11.194029850746269,0.0,23.484848484848488,2.211690363349132,7.024029574861364,6.703146374829003,11.021069692058347,5.654761904761903,41.89944134078215,9.72222222222222,9.276018099547516,5.5555555555555545,2.927927927927927,0.998573466476462,1.5781922525107603,0.4201680672268903,26.92307692307693,23.863636363636363,20.081300813008127,11.280846063454756,0.0,7.524752475247527,3.86100386100386,0.0,1.2779552715654965,2.228412256267412,0.3294892915980233,15.271966527196644,26.11496531219029,0.0,8.062930186823992,0.8174386920980923,1.554404145077721,1.7828200972447343,0.6613756613756612,0.0,1.154734411085451,0.6036217303822937,10.372340425531911,11.898734177215193,4.1002277904328,10.839694656488556,3.781512605042021,0.0,0.4255319148936172,11.001517450682853,1.5037593984962403,15.691489361702116,0.3802281368821292,9.090909090909092,1.7123287671232872,0.0,14.34599156118144,0.0,0.5434782608695646,3.686635944700458,0.9389671361502347,1.4204545454545454,0.0,0.0,6.837606837606839,2.051282051282053,3.4567901234567917,2.62529832935561,10.421836228287848,29.8780487804878,26.47058823529412,0.8474576271186448,20.63037249283667,3.01418439716312,10.043041606886652,15.648286140089422,0.3690036900369,0.3355704697986579,1.0610079575596816,7.326007326007319,2.0242914979757085,0.0,1.5873015873015872,0.0,0.0,3.2418952618453885,48.56115107913669,17.241379310344822,2.985074626865671,2.199661590524534,4.098360655737708,6.197183098591549,7.66666666666667,0.2890173410404626,11.494252873563225,10.48593350383632,13.506493506493502,19.158878504672906,28.467153284671525,7.9295154185022,8.649468892260998,10.512129380053915,0.7434944237918213,13.532110091743126,1.1627906976744191,11.16928446771378,0.0
233,34.408602150537625,67.44186046511626,95.83333333333331,96.25,57.86516853932584,51.724137931034505,75.9493670886076,67.1794871794872,71.60493827160494,95.55555555555556,81.25,100.0,95.1219512195122,69.14893617021276,88.00000000000001,83.0508474576271,53.88888888888886,78.14569536423842,70.45454545454544,79.7872340425532,72.72727272727275,69.23076923076924,71.4285714285714,85.71428571428571,53.77358490566039,38.76404494382021,78.9473684210526,75.8957654723127,44.82758620689656,68.29268292682924,74.15730337078654,81.81818181818183,83.65384615384616,60.869565217391305,66.14173228346456,77.77777777777776,35.55555555555557,43.65079365079366,46.15384615384615,62.35294117647061,58.823529411764696,46.478873239436616,90.4761904761905,94.62365591397848,54.8872180451128,80.35714285714282,80.3921568627451,65.0,52.272727272727295,95.93495934959348,50.0,100.0,66.7574931880109,62.0689655172414,100.0,69.56521739130433,40.0,86.36363636363636,87.80487804878051,84.05797101449275,80.43478260869563,48.57142857142858,74.65116279069767,91.30434782608695,70.10869565217394,84.48275862068964,64.51612903225809,66.91176470588236,90.13452914798206,100.0,67.2727272727273,70.17543859649123,65.77181208053692,78.6516853932584,95.83333333333331,83.33333333333333,51.99999999999999,67.50000000000001,92.85714285714286,45.61403508771928,72.50000000000001,33.333333333333336,45.0,88.88888888888889,51.562500000000014,64.28571428571426,98.1818181818182,37.93103448275863,82.6086956521739,44.047619047619065,73.68421052631578,59.52380952380951,66.95652173913045,94.54545454545456,24.35897435897437,47.31182795698925,83.56164383561645,95.23809523809524,72.09302325581395,52.549019607843135,56.66666666666665,86.79245283018867,88.09523809523807,88.52459016393446,68.0327868852459,81.33971291866027,47.72727272727273,71.42857142857143,89.47368421052634,97.61904761904762,61.81818181818182,58.064516129032256,50.0,87.03703703703705,100.0,69.16666666666669,86.71874999999999,41.79104477611939,69.44444444444444,88.07339449541281,56.06060606060606,87.75510204081633,48.351648351648365,95.72649572649574,75.43859649122808,69.23076923076923,57.57575757575759,86.66666666666667,91.48936170212768,82.90598290598288,68.90243902439026,40.372670807453424,100.0,49.99999999999998,98.48484848484848,74.0,83.33333333333331
234,0.1968503937007874,0.7666098807495721,2.521008403361347,6.474820143884892,33.59030837004406,2.439024390243904,0.0,1.1467889908256872,3.5258814703675907,1.6548463356973993,3.937007874015749,9.638554216867474,0.9389671361502352,5.721716514954486,0.3355704697986575,0.8130081300813008,2.619047619047619,1.0007698229407227,3.195266272189349,2.215657311669128,1.131541725601132,0.9244992295839752,1.0752688172043012,0.9933774834437086,1.443001443001442,2.2922636103151874,0.0,7.071713147410356,0.996677740863788,2.2919179734620028,0.5524861878453039,0.9374999999999992,2.843601895734596,0.99009900990099,2.7027027027027035,2.491103202846974,1.1482254697285994,1.1044176706827302,9.055118110236224,0.3717472118959111,2.82542885973764,2.3183925811437383,14.150943396226412,4.530011325028309,0.6640106241699867,4.851752021563343,2.049180327868852,1.819620253164557,0.336322869955157,6.896551724137931,0.6097560975609756,0.0,1.7823042647994904,8.300395256917,0.0,0.4262574595055413,2.054794520547945,0.894854586129753,1.5340364333652912,16.23762376237624,0.8759124087591241,5.645161290322579,1.4163250093179274,2.413793103448276,0.2890173410404623,0.5347593582887699,1.2096774193548387,5.607476635514017,1.0894941634241238,0.0,7.471264367816089,0.4008016032064128,1.2924071082390964,4.04858299595142,0.0,2.7100271002710032,1.0135135135135138,5.365853658536584,0.0,1.527717154081187,1.3722126929674097,0.0,0.2857142857142854,3.25,0.2061855670103096,0.4310344827586212,1.4388489208633095,0.3095975232198142,0.0,4.189944134078214,1.836734693877551,2.2222222222222228,1.3452914798206277,0.9202453987730056,0.8810572687224679,0.5305039787798412,2.086438152011921,2.857142857142858,3.977272727272726,3.743315508021392,2.2382671480144385,0.0,1.5756302521008407,1.2500000000000004,3.5428571428571445,2.5951557093425603,1.2068965517241383,0.0,1.8348623853211017,2.251407129455911,1.017441860465116,5.184446660019935,0.9374999999999996,0.1607717041800643,1.2269938650306749,1.8944519621109608,9.80735551663748,0.515463917525773,2.0569620253164564,1.377118644067795,1.4740108611326606,1.244813278008298,0.9708737864077672,1.6059957173447532,0.33003300330033,1.7475728155339816,7.169811320754719,1.6985138004246272,3.022974607013301,2.3297491039426537,2.2686025408348467,2.011494252873563,2.666666666666665,0.7797270955165692,3.708791208791212,1.6197783461210566,0.7220216606498195
235,21.818181818181817,3.3925686591276243,21.052631578947377,3.551912568306008,34.48275862068965,4.3478260869565215,0.2906976744186046,5.31645569620253,17.391304347826093,0.6060606060606066,0.0,56.25,0.0,1.7667844522968197,0.0,0.0,12.226277372262777,0.744416873449131,1.3054830287206265,0.0,6.413301662707839,3.404255319148936,0.0,0.0,4.166666666666667,6.666666666666667,3.521126760563379,7.1913161465400295,2.649006622516557,0.0,0.0,27.176781002638524,0.4842615012106541,0.0,4.661016949152542,1.7322834645669298,3.8235294117647074,1.394700139470013,0.0,2.277432712215322,0.0,3.3333333333333317,0.0,1.910828025477708,14.146341463414632,1.7142857142857142,0.7142857142857143,0.3787878787878791,1.1538461538461533,0.0,0.847457627118644,0.0,24.6800731261426,6.920903954802264,0.0,1.964636542239686,1.1695906432748546,1.5094339622641526,3.508771929824561,1.3544018058690743,0.0,3.067484662576688,13.083048919226394,2.932551319648094,0.2583979328165374,3.7037037037037015,5.263157894736846,5.625,1.024890190336749,2.1052631578947367,37.37864077669906,0.0,1.2121212121212108,0.3802281368821296,2.054794520547947,14.218009478672986,1.2820512820512822,4.672897196261685,0.0,1.8679950186799497,0.0,0.0,0.0,0.5102040816326531,1.271186440677966,1.5424164524421569,0.0,1.4218009478672986,0.0,0.0,0.7228915662650601,2.7600849256900224,1.2658227848101269,2.898550724637681,1.9455252918287949,0.0,14.957264957264966,0.0,3.4816247582205,6.4516129032258025,4.651162790697671,0.9493670886075948,1.1152416356877328,0.91743119266055,1.3015184381778722,3.4482758620689653,1.0752688172043006,3.4482758620689653,1.9323671497584536,0.1788908765652951,1.7857142857142858,3.248259860788856,3.3639143730886865,0.6211180124223601,3.097345132743363,1.433691756272399,19.633027522935777,1.408450704225353,2.733118971061094,0.0,0.3703703703703707,0.578034682080926,6.550218340611356,1.8587360594795543,1.7094017094017089,3.4351145038167927,6.071428571428571,0.3759398496240601,19.512195121951216,1.9531250000000004,2.683363148479428,2.061855670103093,0.2873563218390804,2.3611111111111103,0.90702947845805,0.7552870090634441,2.135231316725978
236,6.578947368421051,2.173913043478262,7.407407407407407,8.391608391608392,28.96551724137931,8.333333333333334,0.0,6.007751937984494,6.726457399103143,16.666666666666664,0.0,0.0,34.469696969696955,7.804878048780488,19.23076923076923,0.0,17.5609756097561,13.807531380753144,3.418803418803418,0.0,15.384615384615383,10.344827586206897,2.5,3.84615384615385,10.204081632653065,23.80952380952381,0.0,6.45161290322581,3.488372093023256,6.194690265486731,40.00000000000002,31.50684931506849,9.75609756097561,0.0,13.281249999999991,25.446428571428573,0.0,6.172839506172838,10.83333333333333,5.035971223021583,1.96078431372549,6.278026905829594,25.0,0.0,3.7837837837837793,5.747126436781612,1.2658227848101251,44.03669724770641,1.6216216216216215,7.5,0.0,9.090909090909092,10.509554140127392,34.81012658227848,0.0,0.0,1.3888888888888875,0.0,6.790123456790123,0.0,0.0,8.10810810810811,44.96753246753247,0.0,7.246376811594203,1.50375939849624,19.04761904761906,8.247422680412368,20.94594594594595,0.0,5.128205128205129,0.0,0.0,3.864734299516906,3.333333333333333,6.282722513089006,13.88888888888889,4.166666666666667,0.0,10.309278350515465,0.0,3.6231884057971007,0.0,1.162790697674418,1.8691588785046729,14.772727272727272,18.51851851851852,2.9411764705882355,8.695652173913043,3.7037037037037055,8.0,4.270462633451957,0.0,17.241379310344826,1.0989010989010994,15.384615384615383,0.0,8.333333333333334,6.153846153846152,3.932584269662925,36.41618497109827,8.270676691729326,0.0,3.7267080745341614,1.1049723756906085,32.7659574468085,7.432432432432435,8.333333333333334,12.0,0.0,6.930693069306934,61.875,13.414634146341458,0.0,5.963302752293581,19.32203389830509,6.181015452538634,3.0487804878048803,7.380073800738008,4.861111111111109,1.3513513513513518,5.660377358490568,5.91715976331361,1.7857142857142858,8.189655172413795,14.285714285714285,7.522123893805309,4.724409448818896,5.442176870748304,8.247422680412365,3.6649214659685865,5.20833333333333,1.156069364161851,3.17073170731707,2.512562814070351,2.4242424242424243,5.357142857142856
237,92.07920792079209,88.04347826086956,90.3846153846154,85.98726114649683,93.79310344827586,91.93548387096774,73.91304347826089,88.27751196172248,94.91525423728814,92.66666666666669,84.69945355191257,95.3846153846154,97.04918032786884,84.73684210526316,98.6842105263158,88.13559322033899,95.6896551724138,96.72131147540983,87.57763975155277,90.0,84.84848484848483,88.88888888888891,93.65079365079364,96.20253164556962,88.94736842105263,88.0952380952381,97.3913043478261,62.70096463022509,72.63157894736842,91.44385026737967,88.96551724137929,89.82300884955752,93.67588932806323,91.30434782608695,87.24832214765101,83.80952380952381,82.89473684210526,91.91489361702128,92.3076923076923,96.83544303797473,91.56626506024097,97.16312056737588,86.31578947368419,93.61702127659576,84.97409326424871,84.03361344537814,78.74999999999999,95.68345323741008,96.4071856287425,75.531914893617,94.73684210526316,100.0,90.1639344262295,97.65625,100.0,88.08664259927798,94.91525423728814,92.78350515463916,94.38202247191012,83.87096774193547,87.4074074074074,80.90452261306532,90.82191780821918,63.54166666666665,95.7095709570957,97.1698113207547,55.12820512820513,93.33333333333334,87.33624454148473,96.07843137254902,95.9349593495935,100.0,90.12345679012346,93.82716049382717,89.53488372093024,88.73873873873873,89.24731182795696,98.76543209876544,91.78082191780824,87.46518105849584,96.96969696969695,79.87804878048783,100.0,94.66666666666669,92.72727272727272,75.55555555555556,100.0,88.05970149253733,95.65217391304348,86.75496688741723,96.29629629629628,94.82758620689656,96.875,95.65217391304348,95.8041958041958,93.20388349514565,92.0863309352518,87.5776397515528,93.02325581395348,91.03448275862068,88.63636363636363,91.89189189189187,85.99999999999999,90.17857142857142,96.99248120300751,86.85121107266438,78.2258064516129,87.64044943820225,95.0,97.0,89.88095238095238,88.29787234042553,95.3846153846154,98.71794871794872,86.88524590163935,95.86776859504133,89.79591836734694,97.29729729729728,93.67088607594935,93.50649350649348,90.0709219858156,94.73684210526316,89.39393939393939,85.92592592592592,86.23853211009174,90.80459770114942,90.66666666666669,87.8048780487805,82.72727272727273,77.9220779220779,92.52873563218392,93.50649350649353,98.49624060150376,96.57142857142856,86.5979381443299,94.87179487179488,90.78014184397163
